tempo,average_pitch,average_onset_strength,spectral_centroid,spectral_rolloff,zero_crossing_rate,album,track
[114.84375],1461.5581,1.1866376,3031.129242092965,6653.330783843994,0.06719322204589843,Dizzy up the Girl,Dizzy_preview_30s.wav
[83.35433468],1673.1648,1.1307297,3049.7240843431173,6237.580146789551,0.07524394989013672,Dizzy up the Girl,Extra Pale_preview_30s.wav
[87.59269068],1584.9728,1.0640123,3688.9656174225793,8162.261581420898,0.09475383758544922,Dizzy up the Girl,Full Forever_preview_30s.wav
[132.51201923],1484.832,1.0151868,3093.7725720220124,6733.533554077148,0.07144851684570312,Dizzy up the Girl,Hate This Place_preview_30s.wav
[166.70866935],1590.5721,1.0218847,3147.1544822168344,6785.263710021973,0.0819467544555664,Dizzy up the Girl,Iris_preview_30s.wav
[86.1328125],1643.6677,1.097237,3288.1538257835173,6952.8862380981445,0.08182945251464843,Dizzy up the Girl,January Friend_preview_30s.wav
[112.34714674],1592.636,1.0381334,3542.100580038526,7739.8406982421875,0.08989410400390625,Dizzy up the Girl,Slide_preview_30s.wav
[129.19921875],1285.7634,1.261805,2800.2340733296032,6078.646602630615,0.06207752227783203,Don't Kill the Magic,Don't Kill the Magic_preview_30s.wav
[161.49902344],1214.0194,1.2340815,2726.130281882585,6066.180896759033,0.04989013671875,Don't Kill the Magic,How Do You Want to Be Remembered_preview_30s.wav
[147.65625],1289.148,1.2915123,2479.0351686097574,5221.330718994141,0.057583045959472653,Don't Kill the Magic,Let Your Hair Down_preview_30s.wav
[92.28515625],1592.3601,1.2439169,3003.3719421131373,6437.149200439453,0.06950168609619141,Don't Kill the Magic,Little Girl Big World_preview_30s.wav
[80.74951172],1553.4183,1.2466769,2673.749409254945,5595.1589012146,0.06139450073242188,Don't Kill the Magic,Mama Didn't Raise No Fool_preview_30s.wav
[147.65625],1384.0752,1.2281657,2590.455608075522,5532.174282073975,0.05776405334472656,Don't Kill the Magic,No Evil_preview_30s.wav
[151.99908088],1316.0703,1.2821715,2563.3395151196637,5527.81717300415,0.05644989013671875,Don't Kill the Magic,No Way No_preview_30s.wav
[82.03125],944.84766,1.030743,1764.4402725215684,3510.055103302002,0.03817691802978516,Don't Kill the Magic,One Woman One Man_preview_30s.wav
[166.70866935],1522.353,1.2101916,3197.0058077166655,6881.809844970703,0.07678203582763672,Don't Kill the Magic,Paradise_preview_30s.wav
[143.5546875],1500.5145,1.3486893,2736.038534843538,5698.383693695068,0.06677799224853516,Don't Kill the Magic,Rude_preview_30s.wav
[151.99908088],1208.2886,1.3158802,2595.4332397937405,5872.777404785156,0.04908676147460937,Don't Kill the Magic,Stupid Me_preview_30s.wav
[90.66611842],826.10046,1.0692024,1958.2207838153586,3889.182472229004,0.03587017059326172,Doo-Wops & Hooligans,Count on Me_preview_30s.wav
[109.95678191],876.9046,1.1924512,2260.162679745533,5091.929626464844,0.03961372375488281,Doo-Wops & Hooligans,Grenade_preview_30s.wav
[109.95678191],872.32117,1.160042,2361.411325332509,5332.033252716064,0.04092273712158203,Doo-Wops & Hooligans,Just the Way You Are_preview_30s.wav
[151.99908088],1253.3519,1.2503927,2637.803351399015,5601.888027191162,0.055410003662109374,Doo-Wops & Hooligans,Liquor Store Blues (feat. Damian Marley)_preview_30s.wav
[143.5546875],889.4941,1.1635151,2244.2829860293086,5043.707027435303,0.040934181213378905,Doo-Wops & Hooligans,Marry You_preview_30s.wav
[156.60511364],1100.9677,1.2409722,2873.573014938189,6837.111625671387,0.0547882080078125,Doo-Wops & Hooligans,Our First Time_preview_30s.wav
[82.03125],1239.7025,1.281771,2789.3193241816743,6006.316909790039,0.05977210998535156,Doo-Wops & Hooligans,Runaway Baby_preview_30s.wav
[147.65625],1111.6139,1.0807499,2878.705376284624,6414.009418487549,0.06228351593017578,Doo-Wops & Hooligans,Talking to the Moon_preview_30s.wav
[87.59269068],1011.4543,1.346501,2596.008544502262,5781.572513580322,0.051775550842285155,Doo-Wops & Hooligans,The Lazy Song_preview_30s.wav
[139.67483108],1370.812,1.0763962,2860.62073368722,6254.537544250488,0.06666069030761719,Doo-Wops & Hooligans,The Other Side (feat. CeeLo Green and B.o.B)_preview_30s.wav
[120.18531977],1293.2527,0.9291603,1541.3116036231265,3173.8427352905273,0.0337158203125,Dookie,All by Myself_preview_30s.wav
[87.59269068],1790.6876,1.0889581,3090.9331179760843,6045.867347717285,0.0833932876586914,Dookie,Basket Case_preview_30s.wav
[90.66611842],1681.3617,1.1270463,2807.093029542278,5519.927272796631,0.07294254302978516,Dookie,Burnout_preview_30s.wav
[90.66611842],1792.047,1.1253071,3200.003388644567,6405.026035308838,0.0890512466430664,Dookie,Chump_preview_30s.wav
[86.1328125],1911.3732,1.0860462,3180.5727684961826,6157.89888381958,0.09153938293457031,Dookie,Coming Clean_preview_30s.wav
[89.10290948],1646.335,1.1273506,2925.740063268467,5872.9119873046875,0.07256278991699219,Dookie,Emenius Sleepus_preview_30s.wav
[87.59269068],1950.4955,1.1740891,3031.7290520122865,5923.086032867432,0.08016376495361328,Dookie,F.O.D._preview_30s.wav
[89.10290948],1665.5707,1.1082928,2821.081241726885,5654.442501068115,0.07304878234863281,Dookie,Having a Blast_preview_30s.wav
[139.67483108],1731.5596,1.1229413,3310.9139303684506,6871.875972747803,0.08640670776367188,Dookie,In the End_preview_30s.wav
[151.99908088],1684.041,1.1095214,3155.172997636446,6472.451877593994,0.08071117401123047,Dookie,Longview_preview_30s.wav
[126.04801829],1738.3555,1.0765693,2873.235215898978,5610.652713775635,0.08243827819824219,Dookie,Pulling Teeth_preview_30s.wav
[90.66611842],1660.5164,1.1469969,2897.9618955551073,5786.148319244385,0.07224464416503906,Dookie,Sassafras Roots_preview_30s.wav
[92.28515625],1830.6311,1.0553786,3145.480470249772,6252.073001861572,0.08530979156494141,Dookie,She_preview_30s.wav
[90.66611842],1617.6702,1.1272101,2699.385633458261,5341.344680786133,0.06599349975585937,Dookie,Welcome to Paradise_preview_30s.wav
[99.38401442],1354.5577,1.1508806,3214.8520107790564,6960.49015045166,0.0681182861328125,Dookie,When I Come Around_preview_30s.wav
[120.18531977],1904.0966,1.085067,3679.80047212255,7279.29931640625,0.11352920532226562,Dr. Feelgood,Don't Go Away Mad (Just Go Away)_preview_30s.wav
[109.95678191],1894.3171,1.1976082,2972.2103955325074,5729.6320724487305,0.09099178314208985,Dr. Feelgood,Dr. Feelgood_preview_30s.wav
[89.10290948],1917.7203,1.1175046,3631.4036370690146,7040.6340408325195,0.11027698516845703,Dr. Feelgood,Kickstart My Heart_preview_30s.wav
[105.46875],1913.3594,1.1186154,3677.2103634090467,6967.017402648926,0.11746559143066407,Dr. Feelgood,Rattlesnake Shake_preview_30s.wav
[69.83741554],1994.8712,1.0704429,3492.087362379972,6504.364757537842,0.11367149353027343,Dr. Feelgood,Same Ol' Situation (S.O.S.)_preview_30s.wav
[126.04801829],1845.7019,1.1683388,3394.1340330898543,6857.795276641846,0.09193172454833984,Dr. Feelgood,She Goes Down_preview_30s.wav
[82.03125],1863.0546,1.1616703,3006.672355493836,5744.293155670166,0.09392833709716797,Dr. Feelgood,Slice of Your Pie_preview_30s.wav
[95.703125],1962.9349,1.1518753,3202.985690897352,6028.001518249512,0.10295295715332031,Dr. Feelgood,Sticky Sweet_preview_30s.wav
[83.35433468],1069.26,0.997838,1274.0054976715467,2635.1425552368164,0.02354888916015625,Dr. Feelgood,T.n.T. (Terror 'n Tinseltown)_preview_30s.wav
[87.59269068],1949.5957,1.071543,3566.7871798692477,6747.277793884277,0.11229629516601562,Dr. Feelgood,Time for Change_preview_30s.wav
[117.45383523],1866.0127,1.1020727,3508.1684196014044,6819.077568054199,0.11185646057128906,Dr. Feelgood,Without You_preview_30s.wav
[107.66601562],1618.6959,1.1426383,2768.6193270413,5494.970626831055,0.07132682800292969,Echo,Anchor_preview_30s.wav
[126.04801829],1549.257,1.1867915,2850.470107594089,5805.915126800537,0.06806259155273438,Echo,Bloom_preview_30s.wav
[132.51201923],1507.5376,1.1506258,3003.8829578464856,6278.081073760986,0.07123279571533203,Echo,Echo_preview_30s.wav
[109.95678191],1721.4253,1.1109822,2998.1096794582527,6070.664176940918,0.07743873596191406,Echo,Fighting Gravity_preview_30s.wav
[126.04801829],1310.8838,1.0372286,1647.9198841688296,2921.407985687256,0.047506523132324216,Echo,Helplessly Hoping_preview_30s.wav
[84.72079918],1475.1802,1.1765614,3003.9388263671235,6252.056179046631,0.06931190490722657,Echo,Levee_preview_30s.wav
[109.95678191],1575.92,1.1479807,3418.112160330152,7377.081928253174,0.08135261535644531,Echo,Mosaic_preview_30s.wav
[95.703125],1383.6403,1.2513149,2853.5644640571945,5862.019214630127,0.0629648208618164,Echo,Obsolete_preview_30s.wav
[105.46875],1448.8212,1.1950673,2841.9754483348984,5880.213088989258,0.06467552185058593,Echo,Pulling Teeth_preview_30s.wav
[114.84375],1422.8704,1.130415,2483.7490977851785,5118.063869476318,0.05930271148681641,Echo,Timeless_preview_30s.wav
[139.67483108],534.5707,1.081672,1105.7809157974903,2351.3500785827637,0.017065811157226562,"Echoes, Silence, Patience & Grace",Ballad Of The Beaconsfield Miners_preview_30s.wav
[82.03125],1847.4669,1.0273266,3252.311060755492,6579.865550994873,0.08379230499267579,"Echoes, Silence, Patience & Grace","But, Honestly_preview_30s.wav"
[143.5546875],1860.8036,1.0750538,3408.344094993906,7008.914623260498,0.0921621322631836,"Echoes, Silence, Patience & Grace","Cheer Up, Boys (Your Make Up Is Running)_preview_30s.wav"
[139.67483108],1821.1426,1.020477,2829.5317283179656,5453.28369140625,0.0748403549194336,"Echoes, Silence, Patience & Grace",Come Alive_preview_30s.wav
[132.51201923],1780.6796,1.0614563,3460.944721275715,6866.307621002197,0.09280662536621094,"Echoes, Silence, Patience & Grace",EraseReplace_preview_30s.wav
[105.46875],620.0061,0.8769375,1268.2113675710873,2471.868724822998,0.01867198944091797,"Echoes, Silence, Patience & Grace",Home_preview_30s.wav
[123.046875],1596.7074,1.0215838,3253.818398954748,7030.531940460205,0.08162612915039062,"Echoes, Silence, Patience & Grace",Let It Die_preview_30s.wav
[147.65625],1610.0845,0.9863628,3140.0209147018586,6657.435550689697,0.08032398223876953,"Echoes, Silence, Patience & Grace",Long Road To Ruin_preview_30s.wav
[93.96306818],1383.8666,1.0044855,2710.9200919204973,6102.1564865112305,0.06017627716064453,"Echoes, Silence, Patience & Grace",Statues_preview_30s.wav
[97.50884434],1074.5819,0.9750571,2246.9765460932003,4849.083881378174,0.048279953002929685,"Echoes, Silence, Patience & Grace",Stranger Things Have Happened_preview_30s.wav
[123.046875],1586.8619,0.9305061,3197.7785964093405,6791.563854217529,0.08403205871582031,"Echoes, Silence, Patience & Grace",Summer's End_preview_30s.wav
[86.1328125],1804.4565,1.0873082,3263.264668175775,6602.67728805542,0.09298782348632813,"Echoes, Silence, Patience & Grace",The Pretender_preview_30s.wav
[143.5546875],1504.6088,1.1690965,2154.4412990512806,4375.9001541137695,0.054187965393066403,El Camino,Dead and Gone_preview_30s.wav
[129.19921875],1578.0217,1.1104742,3055.2068372948997,6365.635414123535,0.07495670318603516,El Camino,Gold on the Ceiling_preview_30s.wav
[151.99908088],1332.2338,1.1234094,2576.58975403586,5610.072326660156,0.04905643463134766,El Camino,Hell of a Season_preview_30s.wav
[95.703125],1672.7904,1.077152,2613.8314589369475,5333.631420135498,0.06947574615478516,El Camino,Little Black Submarines_preview_30s.wav
[84.72079918],1477.15,0.99100363,2621.02846759707,5511.42333984375,0.06035175323486328,El Camino,Lonely Boy_preview_30s.wav
[103.359375],1356.075,1.1001956,2267.0498223321947,4882.367820739746,0.045041465759277345,El Camino,Mind Eraser_preview_30s.wav
[123.046875],1382.7803,1.0965049,2204.1851431056148,4604.740905761719,0.04834251403808594,El Camino,Money Maker_preview_30s.wav
[135.99917763],1348.0818,1.1072897,2558.718974072889,5467.986831665039,0.058061981201171876,El Camino,Nova Baby_preview_30s.wav
[161.49902344],1729.7509,1.0760723,2602.244807704359,5032.915191650391,0.06658649444580078,El Camino,Run Right Back_preview_30s.wav
[112.34714674],1477.0662,1.1764317,2637.7509278333973,5486.06294631958,0.05639991760253906,El Camino,Sister_preview_30s.wav
[63.02400915],1251.494,1.0994687,2225.2804323416135,4760.1584815979,0.04709320068359375,El Camino,Stop Stop_preview_30s.wav
[161.49902344],2144.9163,1.217565,4694.62320992588,7956.897068023682,0.20270767211914062,Electric Ladyland,...And the Gods Made Love_preview_30s.wav
[143.5546875],1328.5994,1.148464,2333.3079669772123,5090.550155639648,0.056802558898925784,Electric Ladyland,1983...(A Merman I Should Turn to Be)_preview_30s.wav
[114.84375],1563.4,1.1066796,2556.69132151625,5354.996395111084,0.06290664672851562,Electric Ladyland,All Along the Watchtower_preview_30s.wav
[101.33272059],1523.9285,1.1455755,2441.209502032201,4994.752635955811,0.07022571563720703,Electric Ladyland,Burning of the Midnight Lamp_preview_30s.wav
[151.99908088],1792.3667,1.3151114,2624.777639496405,4875.142421722412,0.0891866683959961,Electric Ladyland,Come On (Let the Good Times Roll)_preview_30s.wav
[109.95678191],1915.6821,1.1118325,2935.6820300687496,5561.975898742676,0.09567775726318359,Electric Ladyland,Crosstown Traffic_preview_30s.wav
[117.45383523],1563.2555,1.2304875,2151.607259012194,4227.884616851807,0.05658988952636719,Electric Ladyland,Gypsy Eyes_preview_30s.wav
[72.78829225],1158.1588,1.1469486,1790.8267869748074,3829.79793548584,0.04005851745605469,Electric Ladyland,Have You Ever Been (To Electric Ladyland)_preview_30s.wav
[117.45383523],1824.7678,1.2039366,2466.51394983319,4583.661918640137,0.0793313980102539,Electric Ladyland,House Burning Down_preview_30s.wav
[143.5546875],1238.8135,1.1896822,2159.854023512057,4448.027973175049,0.04740924835205078,Electric Ladyland,Little Miss Strange_preview_30s.wav
[166.70866935],1419.0703,1.1486647,1859.0676360715,3526.2386512756348,0.053696060180664064,Electric Ladyland,Long Hot Summer Night_preview_30s.wav
[117.45383523],2126.4514,1.075351,3197.1239349326147,5139.512958526611,0.12267074584960938,Electric Ladyland,"Moon, Turn the Tides...Gently Gently Away_preview_30s.wav"
[109.95678191],1269.7493,1.2535657,1973.93147718765,4231.795921325684,0.041695022583007814,Electric Ladyland,"Rainy Day, Dream Away_preview_30s.wav"
[112.34714674],1979.565,1.2534959,3095.964468697871,5847.753467559814,0.10053577423095703,Electric Ladyland,"Still Raining, Still Dreaming_preview_30s.wav"
[178.20581897],1782.5981,1.2155409,2328.8173245850885,4261.950817108154,0.07853126525878906,Electric Ladyland,Voodoo Child (Slight Return)_preview_30s.wav
[166.70866935],1658.1882,1.190926,2619.8601318895576,5317.5824546813965,0.06518039703369141,Electric Ladyland,Voodoo Chile_preview_30s.wav
[80.74951172],1969.9161,1.0121969,3377.7605265484176,6839.06307220459,0.0908426284790039,Elephant,Ball and Biscuit_preview_30s.wav
[90.66611842],1918.291,1.039293,3037.4874246061117,5467.751312255859,0.10383567810058594,Elephant,Black Math_preview_30s.wav
[151.99908088],1865.6633,1.0685512,3671.454307647263,7516.534652709961,0.11334705352783203,Elephant,"Girl, You Have No Faith In Medicine_preview_30s.wav"
[184.5703125],1785.1086,1.0121273,2869.087866588873,5830.459613800049,0.07606372833251954,Elephant,Hypnotize_preview_30s.wav
[97.50884434],1707.844,1.0360461,3021.47264614255,6296.956272125244,0.08252315521240235,Elephant,I Just Don't Know What to Do With Myself_preview_30s.wav
[79.50721154],1466.0266,0.9468195,2879.671044621859,6205.255107879639,0.07735023498535157,Elephant,I Want To Be The Boy To Warm Your Mother's Heart_preview_30s.wav
[114.84375],950.9191,1.0733986,973.0064290518109,1697.6743698120117,0.015681648254394533,Elephant,"In The Cold, Cold Night_preview_30s.wav"
[83.35433468],1365.0906,1.1404378,2836.9166127268427,5631.159725189209,0.07159175872802734,Elephant,It's True That We Love One Another_preview_30s.wav
[132.51201923],2253.072,0.9926035,3613.7715107932177,6966.083736419678,0.10752487182617188,Elephant,Little Acorns_preview_30s.wav
[61.5234375],1781.8624,0.8824538,2702.873504983675,5492.253742218018,0.07308883666992187,Elephant,Seven Nation Army_preview_30s.wav
[95.703125],1403.8473,1.0111659,2211.8830310374306,4626.425514221191,0.055879974365234376,Elephant,The Air Near My Fingers_preview_30s.wav
[126.04801829],1627.8391,1.1072206,2717.852200510394,5641.842212677002,0.06553840637207031,Elephant,The Hardest Button to Button_preview_30s.wav
[79.50721154],1909.4174,1.0006201,2903.771493020226,5336.777286529541,0.09522972106933594,Elephant,There's No Home For You Here_preview_30s.wav
[109.95678191],660.31116,0.92410123,1576.2209834009777,2980.5990600585938,0.028945350646972658,Elephant,You've Got Her In Your Pocket_preview_30s.wav
[161.49902344],1618.5082,1.14446,2212.221943443748,4230.870666503906,0.05968284606933594,Eliminator,Bad Girl (2008 Remaster)_preview_30s.wav
[161.49902344],1618.5082,1.14446,2212.221943443748,4230.870666503906,0.05968284606933594,Eliminator,Bad Girl - 2008 Remaster_preview_30s.wav
[135.99917763],1665.4233,1.2025433,2563.324275100171,5078.294734954834,0.06006069183349609,Eliminator,Dirty Dog (2008 Remaster)_preview_30s.wav
[135.99917763],1665.4233,1.2025433,2563.324275100171,5078.294734954834,0.06006069183349609,Eliminator,Dirty Dog - 2008 Remaster_preview_30s.wav
[120.18531977],1689.908,1.16882,2323.497020073727,4567.638187408447,0.06531772613525391,Eliminator,Gimme All Your Lovin'_preview_30s.wav
